1	vanilla	12	10	120	1500	1380
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
0					0	 		0			0         32763        32763        
